TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
2021-08-24 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;2.5;4.17
2021-08-24 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;280.0
2021-08-25 00:00:00;BALIK;EŞKİNA(DENİZ);KG;15.0;20.0
2021-08-25 00:00:00;BALIK;MIRMIR (DENİZ);KG;40.0;80.0
2021-08-25 00:00:00;BALIK;LAHOZ (DENİZ);KG;280.0;300.0
2021-08-25 00:00:00;BALIK;YABANİ KALAMAR;KG;4.0;50.0
2021-08-25 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;60.0;130.0
2021-08-25 00:00:00;BALIK;MINEKOP (DENİZ);KG;40.0;50.0
2021-08-25 00:00:00;BALIK;DIL;KG;35.0;100.0
2021-08-25 00:00:00;BALIK;VATOZ (DENİZ);KG;2.0;3.0
2021-08-25 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.5;3.0
2021-08-25 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;80.0
2021-08-25 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;8.0
2021-08-25 00:00:00;BALIK;HAMSI (DENİZ);KG;2.08;5.0
2021-08-25 00:00:00;BALIK;FENER (DENİZ);KG;10.0;70.0
2021-08-25 00:00:00;BALIK;LEVREK (DENİZ);KG;90.0;100.0
2021-08-25 00:00:00;BALIK;LÜFER ( DENİZ);KG;115.0;130.0
2021-08-25 00:00:00;BALIK;SÜBYE (DENİZ);KG;20.0;30.0
2021-08-25 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;7.0;7.0
2021-08-25 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;20.83
2021-08-25 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;5.0
2021-08-25 00:00:00;BALIK;SARPA (DENİZ);KG;4.0;15.0
2021-08-25 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;80.0
2021-08-25 00:00:00;BALIK;GRANYOZ (DENİZ);KG;23.0;45.0
2021-08-25 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;32.0
2021-08-25 00:00:00;BALIK;ÇIPURA (DENİZ);KG;50.0;120.0
2021-08-25 00:00:00;BALIK;USKUMRU (DENİZ);KG;5.0;25.0
2021-08-25 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;75.0
2021-08-25 00:00:00;BALIK;LİDAKİ (DENİZ);KG;6.0;90.0
2021-08-25 00:00:00;BALIK;ZARGANA (DENİZ);KG;20.0;20.0
2021-08-25 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;28.0;50.0
2021-08-25 00:00:00;BALIK;ISKORPIT (DENİZ);KG;4.0;150.0
2021-08-25 00:00:00;BALIK;PİSİ ( DENİZ );KG;50.0;70.0
2021-08-25 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-08-25 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;3.0;8.0
2021-08-25 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;330.0;330.0
2021-08-25 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.5;5.0
2021-08-25 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-08-25 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;25.0;25.0
2021-08-25 00:00:00;BALIK;DONUK DİL;KG;40.0;40.0
2021-08-25 00:00:00;BALIK;HANOS ( DENİZ );KG;2.5;3.0
2021-08-25 00:00:00;BALIK;TRANÇA (DENİZ);KG;250.0;320.0
2021-08-25 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;10.0
2021-08-25 00:00:00;BALIK;DİL(CANGIDEZ);KG;5.0;8.0
2021-08-25 00:00:00;BALIK;TURNA (DENİZ);KG;8.0;35.0
2021-08-25 00:00:00;BALIK;LOKUM(DENİZ);KG;13.0;15.0
2021-08-25 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;5.0;50.0
2021-08-25 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.92;29.17
2021-08-25 00:00:00;BALIK;BARBUN(KAYA);KG;130.0;300.0
2021-08-25 00:00:00;BALIK;KOFANA ( DENİZ );KG;90.0;100.0
2021-08-25 00:00:00;BALIK;KALKAN (DENİZ);KG;210.0;210.0
2021-08-25 00:00:00;TATLI SU;SAZAN ( TATLI );KG;5.0;17.0
2021-08-25 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;8.0;8.0
2021-08-25 00:00:00;BALIK;KALAMAR (DENİZ);KG;95.0;150.0
2021-08-25 00:00:00;BALIK;KEFAL (DENİZ);KG;5.0;30.0
2021-08-25 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;400.0
2021-08-25 00:00:00;BALIK;TIRSI (DENİZ);KG;0.83;10.83
2021-08-25 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;33.0;77.0
2021-08-25 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;4.17
2021-08-25 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;100.0;100.0
2021-08-25 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;8.0;16.0
2021-08-25 00:00:00;BALIK;TEKİR(DENİZ);KG;4.5;4.5
2021-08-25 00:00:00;BALIK;KARİDES (DENİZ);KG;100.0;250.0
2021-08-25 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;5.0;35.0
2021-08-25 00:00:00;BALIK;AKYA (DENİZ);KG;70.0;80.0
2021-08-26 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;3.0;5.0
2021-08-26 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;40.0
2021-08-26 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;30.0
2021-08-26 00:00:00;BALIK;DONUK HAMSİ;KG;8.33;8.33
2021-08-26 00:00:00;BALIK;DİL(CANGIDEZ);KG;1.5;15.0
2021-08-26 00:00:00;BALIK;KEREVİT ( DENİZ );KG;7.0;7.0
2021-08-26 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;22.0;82.0
2021-08-26 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;5.0;12.0
2021-08-26 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;6.0
2021-08-26 00:00:00;BALIK;KOFANA ( DENİZ );KG;90.0;90.0
2021-08-26 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;70.0
2021-08-26 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;10.0;10.0
2021-08-26 00:00:00;BALIK;SARPA (DENİZ);KG;4.0;17.0
2021-08-26 00:00:00;BALIK;LOKUM(DENİZ);KG;11.5;11.5
2021-08-26 00:00:00;BALIK;LEVREK (DENİZ);KG;80.0;120.0
2021-08-26 00:00:00;BALIK;TIRSI (DENİZ);KG;2.5;16.67
2021-08-26 00:00:00;BALIK;LAHOZ (DENİZ);KG;270.0;300.0
2021-08-26 00:00:00;BALIK;KALAMAR (DENİZ);KG;70.0;150.0
2021-08-26 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;70.0
2021-08-26 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;130.0
2021-08-26 00:00:00;BALIK;MASKO DENİZ;KG;15.0;18.0
2021-08-26 00:00:00;BALIK;SARGOZ(DENİZ);KG;50.0;50.0
2021-08-26 00:00:00;BALIK;DIL;KG;65.0;180.0
2021-08-26 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;40.0;40.0
2021-08-26 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;30.0
2021-08-26 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;52.0
2021-08-26 00:00:00;BALIK;HAMSI (DENİZ);KG;2.08;6.67
2021-08-26 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;5.0;5.0
2021-08-26 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.5;15.0
2021-08-26 00:00:00;BALIK;GRANYOZ (DENİZ);KG;25.0;44.0
2021-08-26 00:00:00;TATLI SU;YILAN ( TATLI );KG;2.0;2.0
2021-08-26 00:00:00;BALIK;MIRMIR (DENİZ);KG;10.0;60.0
2021-08-26 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;18.0
2021-08-26 00:00:00;BALIK;LÜFER ( DENİZ);KG;100.0;100.0
2021-08-26 00:00:00;BALIK;KARİDES (DENİZ);KG;110.0;150.0
2021-08-26 00:00:00;BALIK;ÖKSÜZ(DENİZ);KG;90.0;90.0
2021-08-26 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;8.0;8.0
2021-08-26 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;4.0;8.4
2021-08-26 00:00:00;BALIK;LİDAKİ (DENİZ);KG;7.0;80.0
2021-08-26 00:00:00;BALIK;ÇIPURA (DENİZ);KG;70.0;120.0
2021-08-26 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;30.0;130.0
2021-08-26 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;2.08;4.17
2021-08-26 00:00:00;BALIK;BARBUN(KAYA);KG;20.0;250.0
2021-08-26 00:00:00;TATLI SU;SAZAN ( TATLI );KG;10.0;12.0
2021-08-26 00:00:00;BALIK;MINEKOP (DENİZ);KG;30.0;30.0
2021-08-26 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;20.83
2021-08-26 00:00:00;BALIK;YABANİ KALAMAR;KG;6.0;20.0
2021-08-26 00:00:00;BALIK;SİNARİT (DENİZ);KG;100.0;250.0
2021-08-26 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;5.0;40.0
2021-08-26 00:00:00;BALIK;KALKAN (DENİZ);KG;180.0;210.0
2021-08-26 00:00:00;BALIK;KRAÇA ( DENİZ );KG;12.5;12.5
2021-08-26 00:00:00;BALIK;ISKORPIT (DENİZ);KG;4.0;80.0
2021-08-26 00:00:00;BALIK;MİDYE DONUK;KG;35.0;35.0
2021-08-26 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;22.5
2021-08-26 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;3.0;9.0
2021-08-26 00:00:00;BALIK;FENER (DENİZ);KG;8.0;70.0
2021-08-26 00:00:00;BALIK;ZARGANA (DENİZ);KG;18.0;18.0
2021-08-26 00:00:00;BALIK;SARDALYA (DENİZ);KG;4.17;25.0
2021-08-26 00:00:00;BALIK;USKUMRU (DENİZ);KG;12.5;12.5
2021-08-26 00:00:00;BALIK;HANOS ( DENİZ );KG;1.0;3.0
2021-08-26 00:00:00;İTHAL (DONUK);MEZGİT;KG;5.0;5.0
2021-08-26 00:00:00;BALIK;MELANUR (DENİZ);KG;8.0;15.0
2021-08-26 00:00:00;BALIK;BARBUN (TEKİR);KG;13.0;80.0
2021-08-27 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;3.0;9.0
2021-08-27 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;4.0;22.0
2021-08-27 00:00:00;BALIK;LAHOZ (DENİZ);KG;220.0;290.0
2021-08-27 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;30.0
2021-08-27 00:00:00;TATLI SU;YAYIN ( TATLI );KG;3.0;3.0
2021-08-27 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;15.0;26.0
2021-08-27 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;20.0
2021-08-27 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;440.0
2021-08-27 00:00:00;BALIK;LÜFER(İRİ BOY);KG;120.0;120.0
2021-08-27 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.0;3.0
2021-08-27 00:00:00;BALIK;TRANÇA (DENİZ);KG;250.0;250.0
2021-08-27 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;4.0;20.0
2021-08-27 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;100.0;600.0
2021-08-27 00:00:00;BALIK;HAMSI (DENİZ);KG;3.33;5.0
2021-08-27 00:00:00;BALIK;TOMBIK(DENİZ);KG;7.0;8.0
2021-08-27 00:00:00;BALIK;LOKUM(DENİZ);KG;5.0;15.0
2021-08-27 00:00:00;TATLI SU;SAZAN ( TATLI );KG;14.0;15.0
2021-08-27 00:00:00;BALIK;DIL;KG;40.0;150.0
2021-08-27 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;8.33;40.0
2021-08-27 00:00:00;BALIK;KAMİT(DENİZ);KG;1.67;5.83
2021-08-27 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;280.0
2021-08-27 00:00:00;BALIK;VATOZ (DENİZ);KG;3.0;3.0
2021-08-27 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;45.0
2021-08-27 00:00:00;BALIK;SARGOZ(DENİZ);KG;3.0;5.0
2021-08-27 00:00:00;BALIK;GRANYOZ (DENİZ);KG;18.0;47.0
2021-08-27 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;100.0
2021-08-27 00:00:00;BALIK;KEFAL (DENİZ);KG;5.0;16.67
2021-08-27 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;52.0
2021-08-27 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;10.0
2021-08-27 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;6.67
2021-08-27 00:00:00;BALIK;KALAMAR (DENİZ);KG;60.0;160.0
2021-08-27 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;50.0
2021-08-27 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;2.5;9.0
2021-08-27 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;60.0;130.0
2021-08-27 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;4.0;15.0
2021-08-27 00:00:00;BALIK;USKUMRU (DENİZ);KG;20.0;20.0
2021-08-27 00:00:00;BALIK;KEREVİT ( DENİZ );KG;1.0;30.0
2021-08-27 00:00:00;BALIK;TEKİR(DENİZ);KG;8.0;8.0
2021-08-27 00:00:00;BALIK;AKYA (DENİZ);KG;25.0;80.0
2021-08-27 00:00:00;BALIK;KOFANA ( DENİZ );KG;90.0;120.0
2021-08-27 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;80.0
2021-08-27 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;23.0;89.0
2021-08-27 00:00:00;BALIK;HANOS ( DENİZ );KG;2.5;5.0
2021-08-27 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-08-27 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;20.0
2021-08-27 00:00:00;BALIK;BARBUN(KAYA);KG;160.0;250.0
2021-08-27 00:00:00;BALIK;MELANUR (DENİZ);KG;8.0;20.0
2021-08-27 00:00:00;BALIK;SİNARİT (DENİZ);KG;300.0;300.0
2021-08-27 00:00:00;BALIK;ÇUÇUNA;KG;6.0;7.0
2021-08-27 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;180.0
2021-08-27 00:00:00;BALIK;YABANİ KALAMAR;KG;3.0;18.0
2021-08-27 00:00:00;BALIK;FENER (DENİZ);KG;2.0;70.0
2021-08-27 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;3.0;150.0
2021-08-27 00:00:00;BALIK;TURNA (DENİZ);KG;35.0;75.0
2021-08-27 00:00:00;BALIK;ÇIPURA (DENİZ);KG;50.0;120.0
2021-08-27 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;4.0
2021-08-27 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;40.0;40.0
2021-08-27 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;12.5
2021-08-27 00:00:00;BALIK;KALKAN (DENİZ);KG;170.0;180.0
2021-08-27 00:00:00;BALIK;KÖPEK (DENİZ);KG;15.0;15.0
2021-08-27 00:00:00;BALIK;SARPA (DENİZ);KG;3.0;15.0
2021-08-27 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;5.0;18.0
2021-08-27 00:00:00;BALIK;MIRMIR (DENİZ);KG;30.0;30.0
2021-08-27 00:00:00;BALIK;LİDAKİ (DENİZ);KG;8.0;90.0
2021-08-27 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.5;200.0
2021-08-27 00:00:00;BALIK;FANGRI (DENİZ);KG;200.0;300.0
2021-08-27 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;8.0;8.0
2021-08-27 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;6.0;10.0
2021-08-27 00:00:00;BALIK;SARDALYA (DENİZ);KG;1.67;25.0
2021-08-28 00:00:00;BALIK;DIL;KG;50.0;150.0
2021-08-28 00:00:00;BALIK;LİDAKİ (DENİZ);KG;6.0;80.0
2021-08-28 00:00:00;BALIK;SARDALYA (DENİZ);KG;1.67;20.83
2021-08-28 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;6.0;130.0
2021-08-28 00:00:00;BALIK;TRANÇA (DENİZ);KG;200.0;300.0
2021-08-28 00:00:00;TATLI SU;YAYIN ( TATLI );KG;3.0;3.0
2021-08-28 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;15.0;15.0
2021-08-28 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;23.0;75.0
2021-08-28 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;20.0
2021-08-28 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.25;6.67
2021-08-28 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;17.5
2021-08-28 00:00:00;BALIK;MELANUR (DENİZ);KG;8.0;30.0
2021-08-28 00:00:00;BALIK;LAHOZ (DENİZ);KG;200.0;280.0
2021-08-28 00:00:00;BALIK;LEVREK (DENİZ);KG;28.0;100.0
2021-08-28 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;70.0
2021-08-28 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;45.0
2021-08-28 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;20.0
2021-08-28 00:00:00;BALIK;BARBUN(KAYA);KG;100.0;250.0
2021-08-28 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;15.0
2021-08-28 00:00:00;BALIK;KEREVİT ( DENİZ );KG;8.0;30.0
2021-08-28 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;80.0;80.0
2021-08-28 00:00:00;BALIK;SİNARİT (DENİZ);KG;200.0;300.0
2021-08-28 00:00:00;BALIK;TIRSI (DENİZ);KG;0.83;8.33
2021-08-28 00:00:00;BALIK;GRANYOZ (DENİZ);KG;20.0;47.0
2021-08-28 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;10.0
2021-08-28 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;1.5;8.0
2021-08-28 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;1.5;200.0
2021-08-28 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.5;7.0
2021-08-28 00:00:00;BALIK;AHTOPOT (DENİZ);KG;35.0;70.0
2021-08-28 00:00:00;BALIK;KALAMAR (DENİZ);KG;70.0;150.0
2021-08-28 00:00:00;BALIK;ZARGANA (DENİZ);KG;10.0;10.0
2021-08-28 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;4.0;4.0
2021-08-28 00:00:00;BALIK;KEFAL (DENİZ);KG;3.75;30.0
2021-08-28 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;8.33;45.0
2021-08-28 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;3.0;8.0
2021-08-28 00:00:00;BALIK;SÜBYE (DENİZ);KG;40.0;40.0
2021-08-28 00:00:00;BALIK;ÇIPURA (DENİZ);KG;28.0;110.0
2021-08-28 00:00:00;BALIK;USKUMRU (DENİZ);KG;20.0;20.0
2021-08-28 00:00:00;BALIK;AKYA (DENİZ);KG;35.0;40.0
2021-08-28 00:00:00;TATLI SU;SAZAN ( TATLI );KG;10.0;10.0
2021-08-28 00:00:00;BALIK;LÜFER(İRİ BOY);KG;70.0;100.0
2021-08-28 00:00:00;BALIK;KOFANA ( DENİZ );KG;60.0;70.0
2021-08-28 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;200.0
2021-08-28 00:00:00;BALIK;FANGRI (DENİZ);KG;230.0;300.0
2021-08-28 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-08-28 00:00:00;BALIK;FENER (DENİZ);KG;3.0;150.0
2021-08-28 00:00:00;BALIK;KARİDES (DENİZ);KG;90.0;200.0
2021-08-28 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;30.0;40.0
2021-08-28 00:00:00;BALIK;HAMSI (DENİZ);KG;3.33;6.67
2021-08-28 00:00:00;BALIK;VATOZ (DENİZ);KG;3.0;3.0
2021-08-28 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;5.0
2021-08-28 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.0;8.0
2021-08-28 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;43.0
2021-08-28 00:00:00;BALIK;KAMİT(DENİZ);KG;2.5;4.17
2021-08-28 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;150.0
2021-08-28 00:00:00;BALIK;MIRMIR (DENİZ);KG;10.0;40.0
2021-08-28 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;200.0;700.0
2021-08-28 00:00:00;BALIK;YABANİ KALAMAR;KG;3.5;33.0
2021-08-28 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;350.0
2021-08-28 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;5.0;15.0
2021-08-28 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;20.83
2021-08-28 00:00:00;BALIK;HANOS ( DENİZ );KG;1.0;6.0
2021-08-29 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;250.0
2021-08-29 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;25.83
2021-08-29 00:00:00;BALIK;LİDAKİ (DENİZ);KG;15.0;80.0
2021-08-29 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;17.0
2021-08-29 00:00:00;BALIK;DIL;KG;30.0;150.0
2021-08-29 00:00:00;İTHAL (DONUK);MEZGİT;KG;5.0;7.0
2021-08-29 00:00:00;BALIK;HAMSI (DENİZ);KG;3.33;8.33
2021-08-29 00:00:00;BALIK;GRANYOZ (DENİZ);KG;35.0;47.0
2021-08-29 00:00:00;BALIK;MELANUR (DENİZ);KG;5.0;18.0
2021-08-29 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;30.0;30.0
2021-08-29 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;75.0;75.0
2021-08-29 00:00:00;BALIK;KALKAN (DENİZ);KG;140.0;140.0
2021-08-29 00:00:00;BALIK;BARBUN(KAYA);KG;170.0;170.0
2021-08-29 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;18.0
2021-08-29 00:00:00;BALIK;DİL(CANGIDEZ);KG;3.0;13.0
2021-08-29 00:00:00;BALIK;KAMİT(DENİZ);KG;3.33;5.0
2021-08-29 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;15.0;40.0
2021-08-29 00:00:00;BALIK;ISKORPIT (DENİZ);KG;3.0;170.0
2021-08-29 00:00:00;BALIK;HANOS ( DENİZ );KG;1.0;4.0
2021-08-29 00:00:00;TATLI SU;YILAN ( TATLI );KG;2.0;30.0
2021-08-29 00:00:00;BALIK;AHTOPOT (DENİZ);KG;70.0;70.0
2021-08-29 00:00:00;BALIK;VATOZ (DENİZ);KG;4.0;4.0
2021-08-29 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;8.0;8.0
2021-08-29 00:00:00;BALIK;LAHOZ (DENİZ);KG;90.0;90.0
2021-08-29 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;1.25;9.0
2021-08-29 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;150.0
2021-08-29 00:00:00;BALIK;LÜFER ( DENİZ);KG;90.0;90.0
2021-08-29 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;25.0;25.0
2021-08-29 00:00:00;BALIK;TOMBIK(DENİZ);KG;6.0;8.0
2021-08-29 00:00:00;BALIK;LÜFER(İRİ BOY);KG;110.0;110.0
2021-08-29 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;120.0
2021-08-29 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;2.08;7.92
2021-08-29 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;3.0;9.0
2021-08-29 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;30.0
2021-08-29 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;19.0;80.0
2021-08-29 00:00:00;BALIK;KARİDES (DENİZ);KG;100.0;140.0
2021-08-29 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;30.0
2021-08-29 00:00:00;BALIK;SARGOZ(DENİZ);KG;5.0;5.0
2021-08-29 00:00:00;BALIK;MİDYE DONUK;KG;20.0;20.0
2021-08-29 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;4.0;18.0
2021-08-29 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;16.67
2021-08-29 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;3.0;150.0
2021-08-29 00:00:00;BALIK;SİNARİT (DENİZ);KG;150.0;250.0
2021-08-29 00:00:00;BALIK;TRANÇA (DENİZ);KG;250.0;250.0
2021-08-29 00:00:00;BALIK;SARDALYA (DENİZ);KG;19.17;19.17
2021-08-29 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;15.0;15.0
2021-08-29 00:00:00;BALIK;KEREVİT ( DENİZ );KG;5.0;20.0
2021-08-29 00:00:00;BALIK;KALAMAR (DENİZ);KG;70.0;150.0
2021-08-29 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;20.0
2021-08-29 00:00:00;BALIK;KOLORİT(DENİZ);KG;6.67;6.67
2021-08-29 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-08-29 00:00:00;BALIK;ZARGANA (DENİZ);KG;8.0;20.0
2021-08-29 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;16.67
2021-08-29 00:00:00;BALIK;YABANİ KALAMAR;KG;2.0;20.0
2021-08-29 00:00:00;BALIK;LEVREK (DENİZ);KG;30.0;120.0
2021-08-29 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;7.0
2021-08-29 00:00:00;BALIK;KOFANA ( DENİZ );KG;100.0;100.0
2021-08-29 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;3.0;7.0
2021-08-29 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;10.0
2021-08-29 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;300.0;650.0
2021-08-29 00:00:00;BALIK;ÇIPURA (DENİZ);KG;70.0;110.0
2021-08-29 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;29.0;43.0
2021-08-29 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.0;15.0
2021-08-29 00:00:00;BALIK;DONUK DİL;KG;40.0;40.0
2021-08-29 00:00:00;BALIK;FENER (DENİZ);KG;8.0;60.0
2021-08-30 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;100.0
2021-08-30 00:00:00;BALIK;KAMİT(DENİZ);KG;4.17;4.17
